Sequence,Trial,Frame,Value
231005_S59_obj_26_grasp_4,trial_1,mas_75,0.25
231005_S59_obj_26_grasp_4,trial_1,mas_76,0.25
231005_S59_obj_26_grasp_4,trial_1,mas_78,0.2
231005_S59_obj_26_grasp_4,trial_1,mas_79,0.18
231005_S59_obj_26_grasp_4,trial_1,mas_80,0.16
231005_S59_obj_26_grasp_4,trial_1,mas_81,0.16
231005_S59_obj_26_grasp_4,trial_1,mas_82,0.17
231005_S59_obj_26_grasp_4,trial_1,mas_83,0.17
231005_S59_obj_26_grasp_4,trial_1,mas_84,0.17
231005_S59_obj_26_grasp_4,trial_1,mas_85,0.17
231005_S59_obj_26_grasp_4,trial_1,mas_86,0.18
231005_S59_obj_26_grasp_4,trial_1,mas_87,0.18
231005_S59_obj_26_grasp_4,trial_1,mas_88,0.19
231005_S59_obj_26_grasp_4,trial_1,mas_89,0.18
231005_S59_obj_26_grasp_4,trial_1,mas_90,0.19
231005_S59_obj_26_grasp_4,trial_1,mas_91,0.18
231005_S59_obj_26_grasp_4,trial_1,mas_92,0.17
231005_S59_obj_26_grasp_4,trial_1,mas_93,0.19
231005_S59_obj_26_grasp_4,trial_1,mas_94,0.15
231005_S59_obj_26_grasp_4,trial_1,mas_95,0.13
231005_S59_obj_26_grasp_4,trial_1,mas_96,0.13
231005_S59_obj_26_grasp_4,trial_1,sub1_0,0.17
231005_S59_obj_26_grasp_4,trial_1,sub1_1,0.24
231005_S59_obj_26_grasp_4,trial_1,sub1_2,0.26
231005_S59_obj_26_grasp_4,trial_1,sub1_4,0.25
231005_S59_obj_26_grasp_4,trial_1,sub1_5,0.25
231005_S59_obj_26_grasp_4,trial_1,sub1_7,0.26
231005_S59_obj_26_grasp_4,trial_1,sub1_8,0.28
231005_S59_obj_26_grasp_4,trial_1,sub1_9,0.26
231005_S59_obj_26_grasp_4,trial_1,sub1_10,0.3
231005_S59_obj_26_grasp_4,trial_1,sub1_11,0.27
231005_S59_obj_26_grasp_4,trial_1,sub1_13,0.26
231005_S59_obj_26_grasp_4,trial_1,sub1_17,0.3
231005_S59_obj_26_grasp_4,trial_1,sub1_18,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_19,0.31
231005_S59_obj_26_grasp_4,trial_1,sub1_20,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_22,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_23,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_24,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_25,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_26,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_27,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_28,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_29,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_30,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_31,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_32,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_38,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_39,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_41,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_42,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_46,0.37
231005_S59_obj_26_grasp_4,trial_1,sub1_47,0.37
231005_S59_obj_26_grasp_4,trial_1,sub1_48,0.36
231005_S59_obj_26_grasp_4,trial_1,sub1_49,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_50,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_51,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_52,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_53,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_54,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_55,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_56,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_59,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_60,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_62,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_63,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_65,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_66,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_67,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_68,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_70,0.38
231005_S59_obj_26_grasp_4,trial_1,sub1_71,0.35
231005_S59_obj_26_grasp_4,trial_1,sub1_72,0.36
231005_S59_obj_26_grasp_4,trial_1,sub1_74,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_75,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_76,0.31
231005_S59_obj_26_grasp_4,trial_1,sub1_78,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_80,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_81,0.31
231005_S59_obj_26_grasp_4,trial_1,sub1_82,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_83,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_84,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_85,0.33
231005_S59_obj_26_grasp_4,trial_1,sub1_86,0.34
231005_S59_obj_26_grasp_4,trial_1,sub1_87,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_88,0.31
231005_S59_obj_26_grasp_4,trial_1,sub1_89,0.3
231005_S59_obj_26_grasp_4,trial_1,sub1_90,0.32
231005_S59_obj_26_grasp_4,trial_1,sub1_91,0.31
231005_S59_obj_26_grasp_4,trial_1,sub1_92,0.28
231005_S59_obj_26_grasp_4,trial_1,sub1_93,0.21
231005_S59_obj_26_grasp_4,trial_1,sub1_94,0.19
231005_S59_obj_26_grasp_4,trial_1,sub1_95,0.18
231005_S59_obj_26_grasp_4,trial_1,sub1_96,0.17
231005_S59_obj_26_grasp_4,trial_1,sub2_0,0.26
231005_S59_obj_26_grasp_4,trial_1,sub2_2,0.27
231005_S59_obj_26_grasp_4,trial_1,sub2_4,0.23
231005_S59_obj_26_grasp_4,trial_1,sub2_5,0.21
231005_S59_obj_26_grasp_4,trial_1,sub2_6,0.21
231005_S59_obj_26_grasp_4,trial_1,sub2_7,0.22
231005_S59_obj_26_grasp_4,trial_1,sub2_8,0.26
231005_S59_obj_26_grasp_4,trial_1,sub2_9,0.25
231005_S59_obj_26_grasp_4,trial_1,sub2_10,0.21
231005_S59_obj_26_grasp_4,trial_1,sub2_11,0.22
231005_S59_obj_26_grasp_4,trial_1,sub2_12,0.31
231005_S59_obj_26_grasp_4,trial_1,sub2_13,0.3
231005_S59_obj_26_grasp_4,trial_1,sub2_17,0.39
231005_S59_obj_26_grasp_4,trial_1,sub2_19,0.34
231005_S59_obj_26_grasp_4,trial_1,sub2_22,0.35
231005_S59_obj_26_grasp_4,trial_1,sub2_24,0.33
231005_S59_obj_26_grasp_4,trial_1,sub2_25,0.33
231005_S59_obj_26_grasp_4,trial_1,sub2_27,0.31
231005_S59_obj_26_grasp_4,trial_1,sub2_28,0.32
231005_S59_obj_26_grasp_4,trial_1,sub2_29,0.3
231005_S59_obj_26_grasp_4,trial_1,sub2_31,0.37
231005_S59_obj_26_grasp_4,trial_1,sub2_46,0.39
231005_S59_obj_26_grasp_4,trial_1,sub2_47,0.37
231005_S59_obj_26_grasp_4,trial_1,sub2_48,0.36
231005_S59_obj_26_grasp_4,trial_1,sub2_49,0.36
231005_S59_obj_26_grasp_4,trial_1,sub2_50,0.35
231005_S59_obj_26_grasp_4,trial_1,sub2_51,0.34
231005_S59_obj_26_grasp_4,trial_1,sub2_52,0.32
231005_S59_obj_26_grasp_4,trial_1,sub2_54,0.34
231005_S59_obj_26_grasp_4,trial_1,sub2_78,0.35
231005_S59_obj_26_grasp_4,trial_1,sub2_80,0.37
231005_S59_obj_26_grasp_4,trial_1,sub2_81,0.35
231005_S59_obj_26_grasp_4,trial_1,sub2_82,0.34
231005_S59_obj_26_grasp_4,trial_1,sub2_84,0.34
231005_S59_obj_26_grasp_4,trial_1,sub2_85,0.33
231005_S59_obj_26_grasp_4,trial_1,sub2_86,0.31
231005_S59_obj_26_grasp_4,trial_1,sub2_87,0.29
231005_S59_obj_26_grasp_4,trial_1,sub2_88,0.3
231005_S59_obj_26_grasp_4,trial_1,sub2_89,0.27
231005_S59_obj_26_grasp_4,trial_1,sub2_90,0.31
231005_S59_obj_26_grasp_4,trial_1,sub2_91,0.37
231005_S59_obj_26_grasp_4,trial_1,sub2_92,0.37
231005_S59_obj_26_grasp_4,trial_1,sub2_93,0.27
231005_S59_obj_26_grasp_4,trial_1,sub2_94,0.3
231005_S59_obj_26_grasp_4,trial_1,sub2_95,0.29
231005_S59_obj_26_grasp_4,trial_1,sub2_96,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_0,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_2,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_3,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_4,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_6,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_7,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_10,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_11,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_13,0.27
231005_S59_obj_26_grasp_4,trial_1,sub3_17,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_19,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_22,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_23,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_24,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_25,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_26,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_27,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_28,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_29,0.24
231005_S59_obj_26_grasp_4,trial_1,sub3_31,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_32,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_38,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_39,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_41,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_42,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_46,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_47,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_48,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_49,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_50,0.19
231005_S59_obj_26_grasp_4,trial_1,sub3_51,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_53,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_54,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_55,0.23
231005_S59_obj_26_grasp_4,trial_1,sub3_56,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_59,0.19
231005_S59_obj_26_grasp_4,trial_1,sub3_60,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_62,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_63,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_65,0.25
231005_S59_obj_26_grasp_4,trial_1,sub3_66,0.28
231005_S59_obj_26_grasp_4,trial_1,sub3_67,0.32
231005_S59_obj_26_grasp_4,trial_1,sub3_68,0.32
231005_S59_obj_26_grasp_4,trial_1,sub3_70,0.35
231005_S59_obj_26_grasp_4,trial_1,sub3_71,0.33
231005_S59_obj_26_grasp_4,trial_1,sub3_72,0.35
231005_S59_obj_26_grasp_4,trial_1,sub3_74,0.31
231005_S59_obj_26_grasp_4,trial_1,sub3_75,0.28
231005_S59_obj_26_grasp_4,trial_1,sub3_76,0.25
231005_S59_obj_26_grasp_4,trial_1,sub3_78,0.27
231005_S59_obj_26_grasp_4,trial_1,sub3_80,0.2
231005_S59_obj_26_grasp_4,trial_1,sub3_81,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_82,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_83,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_84,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_85,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_86,0.21
231005_S59_obj_26_grasp_4,trial_1,sub3_87,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_88,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_89,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_90,0.25
231005_S59_obj_26_grasp_4,trial_1,sub3_91,0.27
231005_S59_obj_26_grasp_4,trial_1,sub3_92,0.26
231005_S59_obj_26_grasp_4,trial_1,sub3_93,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_94,0.25
231005_S59_obj_26_grasp_4,trial_1,sub3_95,0.22
231005_S59_obj_26_grasp_4,trial_1,sub3_96,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_1,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_2,0.33
231005_S59_obj_27_grasp_16,trial_0,mas_3,0.37
231005_S59_obj_27_grasp_16,trial_0,mas_4,0.3
231005_S59_obj_27_grasp_16,trial_0,mas_51,0.31
231005_S59_obj_27_grasp_16,trial_0,mas_52,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_54,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_55,0.23
231005_S59_obj_27_grasp_16,trial_0,mas_56,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_57,0.23
231005_S59_obj_27_grasp_16,trial_0,mas_58,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_59,0.22
231005_S59_obj_27_grasp_16,trial_0,mas_60,0.22
231005_S59_obj_27_grasp_16,trial_0,mas_61,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_62,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_63,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_64,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_65,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_66,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_67,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_74,0.3
231005_S59_obj_27_grasp_16,trial_0,mas_75,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_77,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_78,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_85,0.31
231005_S59_obj_27_grasp_16,trial_0,mas_86,0.38
231005_S59_obj_27_grasp_16,trial_0,mas_99,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_104,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_106,0.3
231005_S59_obj_27_grasp_16,trial_0,mas_107,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_108,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_109,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_110,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_111,0.3
231005_S59_obj_27_grasp_16,trial_0,mas_112,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_113,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_114,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_115,0.26
231005_S59_obj_27_grasp_16,trial_0,mas_116,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_117,0.25
231005_S59_obj_27_grasp_16,trial_0,mas_118,0.24
231005_S59_obj_27_grasp_16,trial_0,mas_119,0.29
231005_S59_obj_27_grasp_16,trial_0,mas_120,0.31
231005_S59_obj_27_grasp_16,trial_0,mas_121,0.21
231005_S59_obj_27_grasp_16,trial_0,sub1_3,0.28
231005_S59_obj_27_grasp_16,trial_0,sub1_5,0.34
231005_S59_obj_27_grasp_16,trial_0,sub1_12,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_14,0.25
231005_S59_obj_27_grasp_16,trial_0,sub1_16,0.25
231005_S59_obj_27_grasp_16,trial_0,sub1_18,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_19,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_23,0.27
231005_S59_obj_27_grasp_16,trial_0,sub1_24,0.26
231005_S59_obj_27_grasp_16,trial_0,sub1_25,0.26
231005_S59_obj_27_grasp_16,trial_0,sub1_29,0.25
231005_S59_obj_27_grasp_16,trial_0,sub1_38,0.25
231005_S59_obj_27_grasp_16,trial_0,sub1_39,0.26
231005_S59_obj_27_grasp_16,trial_0,sub1_40,0.27
231005_S59_obj_27_grasp_16,trial_0,sub1_43,0.27
231005_S59_obj_27_grasp_16,trial_0,sub1_47,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_49,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_51,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_52,0.22
231005_S59_obj_27_grasp_16,trial_0,sub1_54,0.21
231005_S59_obj_27_grasp_16,trial_0,sub1_55,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_56,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_57,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_58,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_59,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_60,0.22
231005_S59_obj_27_grasp_16,trial_0,sub1_61,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_62,0.2
231005_S59_obj_27_grasp_16,trial_0,sub1_63,0.19
231005_S59_obj_27_grasp_16,trial_0,sub1_64,0.21
231005_S59_obj_27_grasp_16,trial_0,sub1_65,0.21
231005_S59_obj_27_grasp_16,trial_0,sub1_66,0.19
231005_S59_obj_27_grasp_16,trial_0,sub1_72,0.25
231005_S59_obj_27_grasp_16,trial_0,sub1_73,0.27
231005_S59_obj_27_grasp_16,trial_0,sub1_74,0.29
231005_S59_obj_27_grasp_16,trial_0,sub1_77,0.33
231005_S59_obj_27_grasp_16,trial_0,sub1_78,0.33
231005_S59_obj_27_grasp_16,trial_0,sub1_85,0.31
231005_S59_obj_27_grasp_16,trial_0,sub1_99,0.22
231005_S59_obj_27_grasp_16,trial_0,sub1_104,0.26
231005_S59_obj_27_grasp_16,trial_0,sub1_105,0.28
231005_S59_obj_27_grasp_16,trial_0,sub1_106,0.29
231005_S59_obj_27_grasp_16,trial_0,sub1_108,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_109,0.22
231005_S59_obj_27_grasp_16,trial_0,sub1_110,0.26
231005_S59_obj_27_grasp_16,trial_0,sub1_111,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_112,0.23
231005_S59_obj_27_grasp_16,trial_0,sub1_113,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_116,0.28
231005_S59_obj_27_grasp_16,trial_0,sub1_117,0.27
231005_S59_obj_27_grasp_16,trial_0,sub1_119,0.24
231005_S59_obj_27_grasp_16,trial_0,sub1_120,0.27
231005_S59_obj_27_grasp_16,trial_0,sub2_3,0.32
231005_S59_obj_27_grasp_16,trial_0,sub2_54,0.35
231005_S59_obj_27_grasp_16,trial_0,sub2_56,0.31
231005_S59_obj_27_grasp_16,trial_0,sub2_57,0.3
231005_S59_obj_27_grasp_16,trial_0,sub2_58,0.33
231005_S59_obj_27_grasp_16,trial_0,sub2_59,0.33
231005_S59_obj_27_grasp_16,trial_0,sub2_60,0.33
231005_S59_obj_27_grasp_16,trial_0,sub2_61,0.36
231005_S59_obj_27_grasp_16,trial_0,sub2_62,0.38
231005_S59_obj_27_grasp_16,trial_0,sub2_63,0.35
231005_S59_obj_27_grasp_16,trial_0,sub2_64,0.34
231005_S59_obj_27_grasp_16,trial_0,sub2_65,0.34
231005_S59_obj_27_grasp_16,trial_0,sub2_66,0.32
231005_S59_obj_27_grasp_16,trial_0,sub2_74,0.29
231005_S59_obj_27_grasp_16,trial_0,sub2_75,0.28
231005_S59_obj_27_grasp_16,trial_0,sub2_77,0.33
231005_S59_obj_27_grasp_16,trial_0,sub2_85,0.33
231005_S59_obj_27_grasp_16,trial_0,sub2_86,0.34
231005_S59_obj_27_grasp_16,trial_0,sub2_89,0.24
231005_S59_obj_27_grasp_16,trial_0,sub2_99,0.36
231005_S59_obj_27_grasp_16,trial_0,sub2_104,0.26
231005_S59_obj_27_grasp_16,trial_0,sub2_106,0.28
231005_S59_obj_27_grasp_16,trial_0,sub2_107,0.25
231005_S59_obj_27_grasp_16,trial_0,sub2_110,0.28
231005_S59_obj_27_grasp_16,trial_0,sub2_111,0.24
231005_S59_obj_27_grasp_16,trial_0,sub2_112,0.26
231005_S59_obj_27_grasp_16,trial_0,sub2_113,0.27
231005_S59_obj_27_grasp_16,trial_0,sub2_114,0.29
231005_S59_obj_27_grasp_16,trial_0,sub2_116,0.29
231005_S59_obj_27_grasp_16,trial_0,sub2_117,0.28
231005_S59_obj_27_grasp_16,trial_0,sub2_119,0.2
231005_S59_obj_27_grasp_16,trial_0,sub2_120,0.25
231005_S59_obj_27_grasp_16,trial_0,sub3_3,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_4,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_29,0.33
231005_S59_obj_27_grasp_16,trial_0,sub3_31,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_33,0.31
231005_S59_obj_27_grasp_16,trial_0,sub3_34,0.3
231005_S59_obj_27_grasp_16,trial_0,sub3_35,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_37,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_38,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_39,0.35
231005_S59_obj_27_grasp_16,trial_0,sub3_40,0.37
231005_S59_obj_27_grasp_16,trial_0,sub3_52,0.38
231005_S59_obj_27_grasp_16,trial_0,sub3_53,0.37
231005_S59_obj_27_grasp_16,trial_0,sub3_54,0.31
231005_S59_obj_27_grasp_16,trial_0,sub3_55,0.29
231005_S59_obj_27_grasp_16,trial_0,sub3_56,0.26
231005_S59_obj_27_grasp_16,trial_0,sub3_57,0.22
231005_S59_obj_27_grasp_16,trial_0,sub3_58,0.24
231005_S59_obj_27_grasp_16,trial_0,sub3_59,0.26
231005_S59_obj_27_grasp_16,trial_0,sub3_60,0.24
231005_S59_obj_27_grasp_16,trial_0,sub3_61,0.25
231005_S59_obj_27_grasp_16,trial_0,sub3_62,0.29
231005_S59_obj_27_grasp_16,trial_0,sub3_63,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_64,0.33
231005_S59_obj_27_grasp_16,trial_0,sub3_65,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_66,0.39
231005_S59_obj_27_grasp_16,trial_0,sub3_67,0.36
231005_S59_obj_27_grasp_16,trial_0,sub3_68,0.39
231005_S59_obj_27_grasp_16,trial_0,sub3_73,0.36
231005_S59_obj_27_grasp_16,trial_0,sub3_74,0.29
231005_S59_obj_27_grasp_16,trial_0,sub3_75,0.26
231005_S59_obj_27_grasp_16,trial_0,sub3_77,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_99,0.38
231005_S59_obj_27_grasp_16,trial_0,sub3_101,0.34
231005_S59_obj_27_grasp_16,trial_0,sub3_102,0.32
231005_S59_obj_27_grasp_16,trial_0,sub3_103,0.23
231005_S59_obj_27_grasp_16,trial_0,sub3_104,0.25
231005_S59_obj_27_grasp_16,trial_0,sub3_106,0.28
231005_S59_obj_27_grasp_16,trial_0,sub3_108,0.27
231005_S59_obj_27_grasp_16,trial_0,sub3_109,0.27
231005_S59_obj_27_grasp_16,trial_0,sub3_110,0.27
231005_S59_obj_27_grasp_16,trial_0,sub3_111,0.28
231005_S59_obj_27_grasp_16,trial_0,sub3_112,0.24
231005_S59_obj_27_grasp_16,trial_0,sub3_113,0.26
231005_S59_obj_27_grasp_16,trial_0,sub3_116,0.29
231005_S59_obj_27_grasp_16,trial_0,sub3_117,0.29
231005_S59_obj_27_grasp_16,trial_0,sub3_119,0.33
231005_S59_obj_27_grasp_16,trial_0,sub3_120,0.25
231005_S59_obj_27_grasp_16,trial_1,mas_0,0.31
231005_S59_obj_27_grasp_16,trial_1,mas_1,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_2,0.31
231005_S59_obj_27_grasp_16,trial_1,mas_3,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_8,0.26
231005_S59_obj_27_grasp_16,trial_1,mas_10,0.24
231005_S59_obj_27_grasp_16,trial_1,mas_11,0.24
231005_S59_obj_27_grasp_16,trial_1,mas_12,0.24
231005_S59_obj_27_grasp_16,trial_1,mas_13,0.25
231005_S59_obj_27_grasp_16,trial_1,mas_19,0.27
231005_S59_obj_27_grasp_16,trial_1,mas_23,0.25
231005_S59_obj_27_grasp_16,trial_1,mas_25,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_27,0.28
231005_S59_obj_27_grasp_16,trial_1,mas_28,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_29,0.28
231005_S59_obj_27_grasp_16,trial_1,mas_30,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_31,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_32,0.32
231005_S59_obj_27_grasp_16,trial_1,mas_33,0.33
231005_S59_obj_27_grasp_16,trial_1,mas_34,0.34
231005_S59_obj_27_grasp_16,trial_1,mas_35,0.35
231005_S59_obj_27_grasp_16,trial_1,mas_36,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_37,0.28
231005_S59_obj_27_grasp_16,trial_1,mas_38,0.27
231005_S59_obj_27_grasp_16,trial_1,mas_39,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_40,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_41,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_42,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_44,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_47,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_48,0.29
231005_S59_obj_27_grasp_16,trial_1,mas_49,0.27
231005_S59_obj_27_grasp_16,trial_1,mas_50,0.24
231005_S59_obj_27_grasp_16,trial_1,mas_51,0.19
231005_S59_obj_27_grasp_16,trial_1,mas_52,0.19
231005_S59_obj_27_grasp_16,trial_1,mas_53,0.15
231005_S59_obj_27_grasp_16,trial_1,mas_62,0.3
231005_S59_obj_27_grasp_16,trial_1,mas_63,0.23
231005_S59_obj_27_grasp_16,trial_1,mas_64,0.26
231005_S59_obj_27_grasp_16,trial_1,mas_65,0.26
231005_S59_obj_27_grasp_16,trial_1,mas_66,0.25
231005_S59_obj_27_grasp_16,trial_1,mas_68,0.23
231005_S59_obj_27_grasp_16,trial_1,mas_69,0.23
231005_S59_obj_27_grasp_16,trial_1,mas_70,0.23
231005_S59_obj_27_grasp_16,trial_1,mas_71,0.22
231005_S59_obj_27_grasp_16,trial_1,sub1_1,0.23
231005_S59_obj_27_grasp_16,trial_1,sub1_2,0.26
231005_S59_obj_27_grasp_16,trial_1,sub1_3,0.24
231005_S59_obj_27_grasp_16,trial_1,sub1_4,0.23
231005_S59_obj_27_grasp_16,trial_1,sub1_8,0.25
231005_S59_obj_27_grasp_16,trial_1,sub1_9,0.26
231005_S59_obj_27_grasp_16,trial_1,sub1_10,0.28
231005_S59_obj_27_grasp_16,trial_1,sub1_11,0.3
231005_S59_obj_27_grasp_16,trial_1,sub1_12,0.27
231005_S59_obj_27_grasp_16,trial_1,sub1_13,0.3
231005_S59_obj_27_grasp_16,trial_1,sub1_14,0.31
231005_S59_obj_27_grasp_16,trial_1,sub1_15,0.31
